timestamp,elapsed_s,measured_v,current_mA,resistance,std_dev,stage_commanded,stage_effective,stage_changed
2026-05-29T15:30:49.096,0.000007,0.05345523,4.00000000,,,0,0,false
2026-05-29T15:30:49.116,5.312249,0.05345613,4.00000000,,,0,0,false
2026-05-29T15:30:49.136,5.332259,0.05345662,4.00000000,,,0,0,false
2026-05-29T15:30:49.156,5.352199,0.05345478,4.00000000,,,0,0,false
2026-05-29T15:30:49.176,5.372123,0.05345452,4.00000000,,,0,0,false
2026-05-29T15:30:49.196,5.392160,0.05345547,4.00000000,,,0,0,false
2026-05-29T15:30:49.216,5.412138,0.05345666,4.00000000,,,0,0,false
2026-05-29T15:30:49.236,5.432160,0.05345726,4.00000000,,,0,0,false
2026-05-29T15:30:49.256,5.452525,0.05345869,4.00000000,,,0,0,false
2026-05-29T15:30:49.276,5.472214,0.05345988,4.00000000,,,0,0,false
2026-05-29T15:30:49.296,5.492167,0.05345988,4.00000000,,,0,0,false
2026-05-29T15:30:49.316,5.512152,0.05345953,4.00000000,,,0,0,false
2026-05-29T15:30:49.336,5.532208,0.05345988,4.00000000,,,0,0,false
2026-05-29T15:30:49.356,5.552147,0.05346096,4.00000000,,,0,0,false
2026-05-29T15:30:49.376,5.572183,0.05346072,4.00000000,,,0,0,false
2026-05-29T15:30:49.396,5.592629,0.05346131,4.00000000,,,0,0,false
2026-05-29T15:30:49.416,5.612703,0.05346024,4.00000000,,,0,0,false
2026-05-29T15:30:49.436,5.632230,0.05344617,4.00000000,,,0,0,false
2026-05-29T15:30:49.456,5.652155,0.05338001,4.00000000,,,0,0,false
2026-05-29T15:30:49.476,5.672184,0.05327058,4.00000000,,,0,0,false
2026-05-29T15:30:49.496,5.692144,0.05307376,4.00000000,,,0,0,false
2026-05-29T15:30:49.516,5.712092,0.05241024,4.00000000,,,0,0,false
2026-05-29T15:30:49.536,5.732135,0.05138826,4.00000000,,,0,0,false
2026-05-29T15:30:49.556,5.752162,0.04990864,4.00000000,,,0,0,false
2026-05-29T15:30:49.576,5.772146,0.04841530,4.00000000,,,0,0,false
2026-05-29T15:30:49.596,5.792378,0.04636204,4.00000000,,,0,0,false
2026-05-29T15:30:49.616,5.812151,0.04371059,4.00000000,,,0,0,false
2026-05-29T15:30:49.636,5.832130,0.04176665,4.00000000,,,0,0,false
2026-05-29T15:30:49.656,5.852161,0.04161883,4.00000000,,,0,0,false
2026-05-29T15:30:49.676,5.872190,0.04237902,4.00000000,,,0,0,false
2026-05-29T15:30:49.696,5.892630,0.04409576,4.00000000,,,0,0,false
2026-05-29T15:30:49.716,5.912165,0.04710698,4.00000000,,,0,0,false
2026-05-29T15:30:49.736,5.932167,0.04983926,4.00000000,,,0,0,false
2026-05-29T15:30:49.756,5.952161,0.05125713,4.00000000,,,0,0,false
2026-05-29T15:30:49.776,5.972172,0.05173158,4.00000000,,,0,0,false
2026-05-29T15:30:49.796,5.992180,0.05195451,4.00000000,,,0,0,false
2026-05-29T15:30:49.816,6.012116,0.05202758,4.00000000,,,0,0,false
2026-05-29T15:30:49.836,6.032168,0.05212140,4.00000000,,,0,0,false
2026-05-29T15:30:49.856,6.052152,0.05223620,4.00000000,,,0,0,false
2026-05-29T15:30:49.876,6.072154,0.05245125,4.00000000,,,0,0,false
2026-05-29T15:30:49.896,6.092201,0.05259585,4.00000000,,,0,0,false
2026-05-29T15:30:49.916,6.112173,0.05264151,4.00000000,,,0,0,false
2026-05-29T15:30:49.936,6.132283,0.05258858,4.00000000,,,0,0,false
2026-05-29T15:30:49.956,6.152549,0.05264878,4.00000000,,,0,0,false
2026-05-29T15:30:49.976,6.172214,0.05273402,4.00000000,,,0,0,false
2026-05-29T15:30:49.996,6.192226,0.05283821,4.00000000,,,0,0,false
2026-05-29T15:30:50.016,6.212141,0.05298495,4.00000000,,,0,0,false
2026-05-29T15:30:50.036,6.232185,0.05316150,4.00000000,,,0,0,false
2026-05-29T15:30:50.056,6.252159,0.05323446,4.00000000,,,0,0,false
2026-05-29T15:30:50.076,6.272185,0.05325341,4.00000000,,,0,0,false
2026-05-29T15:30:50.096,6.292192,0.05321276,4.00000000,,,0,0,false
