voltage,current_mA
0.08238793,20.0
0.08238972,20.0
0.08238853,20.0
0.08238912,20.0
0.08238734,20.0
0.08238853,20.0
0.08238793,20.0
0.08238734,20.0
0.08238853,20.0
0.08238912,20.0
0.08238734,20.0
0.08238912,20.0
0.08238912,20.0
0.08238912,20.0
0.08238793,20.0
0.08238734,20.0
0.08238793,20.0
0.08238853,20.0
0.08238793,20.0
0.08238912,20.0
0.08238972,20.0
0.08238912,20.0
0.08238972,20.0
0.08239091,20.0
0.08239091,20.0
0.08239211,20.0
0.0823927,20.0
0.08239091,20.0
0.08239211,20.0
0.0823927,20.0
0.08239151,20.0
0.08239091,20.0
0.08239091,20.0
0.08238972,20.0
0.08239031,20.0
0.08238972,20.0
0.08239091,20.0
0.08239151,20.0
0.08238972,20.0
0.08238734,20.0
