voltage,current_mA
0.38634004,4.0
0.27207376,4.0
0.19575596,4.0
0.33722462,4.0
0.46860876,4.0
0.54049439,4.0
0.57065315,4.0
0.57064776,4.0
0.5822206,4.0
0.5961359,4.0
0.59207983,4.0
0.59961385,4.0
0.5738676,4.0
0.63489799,4.0
0.63773818,4.0
0.64412598,4.0
0.63365702,4.0
0.62086887,4.0
0.61371331,4.0
0.62265162,4.0
0.60350422,4.0
0.61053819,4.0
0.65204744,4.0
0.6484044,4.0
0.62585716,4.0
0.62240071,4.0
0.62544651,4.0
0.62711482,4.0
0.62323098,4.0
0.56931023,4.0
0.60799484,4.0
0.64455695,4.0
0.62126822,4.0
0.6123466,4.0
0.56118731,4.0
0.61589603,4.0
0.65290994,4.0
0.6273765,4.0
0.62132425,4.0
0.57097201,4.0
0.57489042,4.0
0.6666768,4.0
0.64130072,4.0
0.58666353,4.0
0.60276575,4.0
0.64770169,4.0
0.64068679,4.0
0.65354056,4.0
0.64677543,4.0
0.65648741,4.0
0.68589873,4.0
0.81771621,4.0
0.21726551,4.0
0.10330976,4.0
0.10868908,4.0
0.09523988,4.0
0.07617892,4.0
0.07587017,4.0
0.07188321,4.0
0.0628984,4.0
0.05441904,4.0
0.07534981,4.0
0.09020627,4.0
0.11252404,4.0
0.09615839,4.0
0.05973519,4.0
0.07328928,4.0
0.07320643,4.0
0.07783235,4.0
0.06128968,4.0
0.07181049,4.0
0.12541831,4.0
0.04399419,4.0
0.03339171,4.0
0.04486978,4.0
0.0518477,4.0
0.06959677,4.0
0.18706441,4.0
0.73378391,4.0
0.55762534,4.0
0.5333621,4.0
0.60408539,4.0
0.64420704,4.0
0.58399624,4.0
0.51233177,4.0
0.4740632,4.0
0.41531028,4.0
0.7111061,4.0
0.69671339,4.0
0.68586354,4.0
0.64724512,4.0
0.65683488,4.0
0.65827732,4.0
0.64632062,4.0
0.65975971,4.0
0.6527049,4.0
0.63556857,4.0
0.64574427,4.0
0.64195637,4.0
0.64125723,4.0
0.64045495,4.0
0.64353413,4.0
0.64091629,4.0
0.63835744,4.0
0.64483885,4.0
0.64522929,4.0
0.63736562,4.0
0.6299097,4.0
0.63002414,4.0
0.63111429,4.0
0.63079304,4.0
0.63545708,4.0
0.62677268,4.0
0.60847406,4.0
0.55315737,4.0
0.50718789,4.0
0.43964509,4.0
0.44895949,4.0
0.45975151,4.0
0.45206432,4.0
0.44994835,4.0
0.45619907,4.0
0.41133227,4.0
0.31554343,4.0
0.25799098,4.0
0.27788105,4.0
0.27408781,4.0
0.21215143,4.0
0.13995231,4.0
0.10525168,4.0
0.14159561,4.0
0.18902243,4.0
0.23007395,4.0
0.16789497,4.0
0.18485904,4.0
0.23953678,4.0
0.27175488,4.0
0.29728891,4.0
0.31122746,4.0
0.34351649,4.0
0.35006167,4.0
0.35086514,4.0
0.36593081,4.0
0.36432745,4.0
0.35935702,4.0
0.37675979,4.0
0.37397923,4.0
0.37591996,4.0
0.36512258,4.0
0.35088481,4.0
0.3311825,4.0
0.27576091,4.0
0.28994443,4.0
0.30191841,4.0
0.30392053,4.0
0.20023169,4.0
0.12278439,4.0
0.16392589,4.0
0.1973486,4.0
0.23611965,4.0
0.27116181,4.0
0.28184952,4.0
0.29056671,4.0
0.26309254,4.0
0.22149267,4.0
0.18418789,4.0
0.13184071,4.0
0.17265142,4.0
0.37004711,4.0
0.45766892,4.0
0.38031759,4.0
0.64885802,4.0
0.60220484,4.0
0.50925617,4.0
0.69299645,4.0
0.60828752,4.0
0.59181694,4.0
0.59193201,4.0
0.59081678,4.0
0.59487824,4.0
0.61261959,4.0
0.61292238,4.0
0.60020928,4.0
0.61156754,4.0
0.58316655,4.0
0.59693522,4.0
0.61397261,4.0
0.58712964,4.0
0.58114953,4.0
0.6014461,4.0
0.61145253,4.0
0.60059671,4.0
0.59151597,4.0
0.59273786,4.0
0.60744471,4.0
0.60498719,4.0
0.60175962,4.0
0.60125117,4.0
0.60063071,4.0
0.59963769,4.0
0.59901838,4.0
0.59646492,4.0
0.59562749,4.0
0.60206003,4.0
0.59880261,4.0
0.59212808,4.0
0.59130911,4.0
0.58654136,4.0
0.58791284,4.0
0.58961696,4.0
