voltage,current_mA
0.94546451,4.0
0.9456665,4.0
0.94673881,4.0
0.94687538,4.0
0.94672393,4.0
0.94579591,4.0
0.94624052,4.0
0.94761142,4.0
0.94777297,4.0
0.94811038,4.0
0.94810495,4.0
0.9479578,4.0
0.94884881,4.0
0.94901752,4.0
0.94936265,4.0
0.94900083,4.0
0.94899549,4.0
0.94946517,4.0
0.9497179,4.0
0.94945325,4.0
0.9494771,4.0
0.94977626,4.0
0.9495861,4.0
0.94969406,4.0
0.94964399,4.0
0.95016078,4.0
0.95002183,4.0
0.94968214,4.0
0.94939899,4.0
0.94915523,4.0
0.94930124,4.0
0.94975662,4.0
0.94953546,4.0
0.94987821,4.0
0.94934177,4.0
0.94995269,4.0
0.95073528,4.0
0.95114307,4.0
0.95132007,4.0
0.95161809,4.0
0.95108518,4.0
0.95088434,4.0
0.9510703,4.0
0.95237207,4.0
0.95249958,4.0
0.95200309,4.0
0.95135459,4.0
0.95164194,4.0
0.95244359,4.0
0.95283584,4.0
0.95293893,4.0
0.95330905,4.0
0.95317735,4.0
0.95321073,4.0
0.95357723,4.0
0.95378952,4.0
0.95324649,4.0
0.95334777,4.0
0.95327272,4.0
0.96203813,4.0
0.96598224,4.0
0.95923194,4.0
0.96061897,4.0
0.95332813,4.0
0.95426635,4.0
0.95361185,4.0
0.95362377,4.0
0.95408449,4.0
0.95411853,4.0
0.95406007,4.0
0.95383358,4.0
0.95392122,4.0
0.95402193,4.0
0.95419178,4.0
0.95407018,4.0
0.95433368,4.0
0.95443201,4.0
0.9543313,4.0
0.9545536,4.0
0.9541048,4.0
0.95379066,4.0
0.95402374,4.0
0.9537239,4.0
0.95378475,4.0
0.95350694,4.0
0.95399684,4.0
0.95382108,4.0
0.95382223,4.0
0.95364704,4.0
0.95361785,4.0
0.95389261,4.0
0.95392055,4.0
0.95347652,4.0
0.95335969,4.0
0.95352602,4.0
0.95347957,4.0
0.95343666,4.0
0.95178079,4.0
0.9498043,4.0
0.95160255,4.0
0.95219917,4.0
0.95159959,4.0
0.95077648,4.0
0.95180225,4.0
0.95310935,4.0
0.95372924,4.0
0.9540368,4.0
0.95317373,4.0
0.95207586,4.0
0.95264205,4.0
0.95275707,4.0
0.95367736,4.0
0.95384197,4.0
0.95418825,4.0
0.95456314,4.0
0.95415124,4.0
0.95089149,4.0
0.95005588,4.0
0.95054931,4.0
0.95138797,4.0
0.95137672,4.0
0.95165205,4.0
0.95181293,4.0
0.95311355,4.0
0.95350694,4.0
0.95380678,4.0
0.95389442,4.0
0.95253953,4.0
0.95169076,4.0
0.95161094,4.0
0.95275058,4.0
0.95278215,4.0
0.95253953,4.0
0.95269508,4.0
0.9528263,4.0
0.95374717,4.0
0.95443735,4.0
0.95519847,4.0
0.95570516,4.0
0.95577793,4.0
0.95567836,4.0
0.95528135,4.0
0.95537376,4.0
0.95548105,4.0
0.95570936,4.0
0.9560872,4.0
0.95586967,4.0
0.95613431,4.0
0.9561099,4.0
0.95662069,4.0
0.95666542,4.0
0.9565772,4.0
0.95585298,4.0
0.95584163,4.0
0.95582618,4.0
0.95437955,4.0
0.95397186,4.0
0.95364761,4.0
0.95290193,4.0
0.95274934,4.0
0.95368337,4.0
0.95438194,4.0
0.95463943,4.0
0.95502681,4.0
0.95501136,4.0
0.95484561,4.0
0.95524616,4.0
0.9552474,4.0
0.95537137,4.0
0.95376319,4.0
0.95270643,4.0
0.95403566,4.0
0.95440216,4.0
0.95350399,4.0
