voltage,current_mA
0.94294557,4.0
0.94406204,4.0
0.94468965,4.0
0.94256296,4.0
0.94173145,4.0
0.94001722,4.0
0.93968639,4.0
0.94065322,4.0
0.94154911,4.0
0.94418773,4.0
0.94526185,4.0
0.94576663,4.0
0.94646406,4.0
0.947863,4.0
0.94814672,4.0
0.94893941,4.0
0.94909324,4.0
0.94916715,4.0
0.9487749,4.0
0.94924221,4.0
0.94925117,4.0
0.94916114,4.0
0.95370121,4.0
0.94795055,4.0
0.94449291,4.0
0.94663152,4.0
0.94875946,4.0
0.94924049,4.0
0.94924526,4.0
0.9492279,4.0
0.94928092,4.0
0.94921121,4.0
0.9494318,4.0
0.94942464,4.0
0.94922437,4.0
0.94941215,4.0
0.94954385,4.0
0.949936,4.0
0.95076456,4.0
0.95040626,4.0
0.94924526,4.0
0.94939956,4.0
0.94925298,4.0
0.94941568,4.0
0.94958257,4.0
0.94923572,4.0
0.95015478,4.0
0.95192089,4.0
0.95202817,4.0
0.9545,4.0
0.95179748,4.0
0.94925003,4.0
0.94924879,4.0
0.94941034,4.0
0.94926967,4.0
0.94951877,4.0
0.95005702,4.0
0.95025072,4.0
0.95021381,4.0
0.95055179,4.0
0.95098867,4.0
0.95137195,4.0
0.9522087,4.0
0.95633583,4.0
0.96269321,4.0
0.96655616,4.0
0.96473999,4.0
0.96234807,4.0
0.95490112,4.0
0.95673332,4.0
0.96195945,4.0
0.96339893,4.0
0.97109451,4.0
0.97576217,4.0
0.98475532,4.0
1.01243031,4.0
1.03417348,4.0
0.98748579,4.0
0.96368741,4.0
1.00729894,4.0
1.04626011,4.0
0.98842153,4.0
0.94931678,4.0
0.94924163,4.0
0.95046119,4.0
0.95156383,4.0
0.95194234,4.0
0.95161447,4.0
0.95201921,4.0
0.95207223,4.0
0.95191011,4.0
0.95219802,4.0
0.95235118,4.0
0.95196733,4.0
0.95140352,4.0
0.95128488,4.0
0.95098571,4.0
0.95003557,4.0
0.94995269,4.0
0.95017442,4.0
0.95101728,4.0
0.95192031,4.0
0.95288171,4.0
0.95739736,4.0
0.95538148,4.0
0.9534151,4.0
0.9524126,4.0
0.95231904,4.0
0.95305156,4.0
0.95296392,4.0
0.95253658,4.0
0.95306644,4.0
0.95203647,4.0
0.95065364,4.0
0.95153636,4.0
0.95764646,4.0
0.97528467,4.0
0.96394367,4.0
0.95301103,4.0
0.96325407,4.0
0.99386348,4.0
0.97936582,4.0
0.95681085,4.0
0.94961891,4.0
0.95046596,4.0
0.95129623,4.0
0.9515316,4.0
0.95157928,4.0
0.95117101,4.0
0.95046348,4.0
0.95158586,4.0
0.95159482,4.0
0.96146593,4.0
0.95248947,4.0
0.95100297,4.0
0.95176296,4.0
0.95200786,4.0
0.95217418,4.0
0.95231485,4.0
0.95308494,4.0
0.95335617,4.0
0.9535099,4.0
0.95402545,4.0
0.95378646,4.0
0.9544403,4.0
0.95451784,4.0
0.95404281,4.0
0.95405406,4.0
0.95424547,4.0
0.95460605,4.0
0.95458698,4.0
0.9547801,4.0
0.95515146,4.0
0.95525274,4.0
0.95543098,4.0
0.95538864,4.0
0.95566167,4.0
0.95580883,4.0
0.95576057,4.0
0.95583095,4.0
0.9557332,4.0
0.95565271,4.0
0.95583744,4.0
0.95582733,4.0
0.95585002,4.0
0.95588989,4.0
0.95591974,4.0
0.95591917,4.0
0.95604553,4.0
0.956114,4.0
0.95639657,4.0
0.95618677,4.0
0.95613079,4.0
0.9563549,4.0
0.95633811,4.0
0.95647764,4.0
