voltage,current_mA
0.93734092,4.0
0.94191856,4.0
0.48333768,4.0
0.42166595,4.0
0.31742932,4.0
0.313859,4.0
0.39525094,4.0
0.36098124,4.0
0.33349277,4.0
1.3458414,4.0
1.39993202,4.0
1.20803308,4.0
1.19464885,4.0
0.92466659,4.0
1.17243123,4.0
0.49599118,4.0
0.96829185,4.0
0.94691829,4.0
0.85121574,4.0
0.44059042,4.0
-0.05132496,4.0
0.51384158,4.0
0.91915731,4.0
0.6587768,4.0
0.58510785,4.0
0.84481601,4.0
0.98279008,4.0
0.93907432,4.0
0.94173145,4.0
0.94689264,4.0
0.94819974,4.0
0.94820804,4.0
0.94841489,4.0
0.94892158,4.0
0.94927616,4.0
0.94943122,4.0
0.94985494,4.0
0.94959211,4.0
0.94944429,4.0
0.94947586,4.0
0.94908847,4.0
0.9489233,4.0
0.94853773,4.0
0.94819974,4.0
0.94819679,4.0
0.94822893,4.0
0.94819622,4.0
0.94893465,4.0
0.9485526,4.0
0.94885482,4.0
0.94915876,4.0
0.94950685,4.0
0.94960994,4.0
0.94992294,4.0
0.9502531,4.0
0.9506668,4.0
0.9501399,4.0
0.94756078,4.0
0.9529705,4.0
0.95147085,4.0
0.94723949,4.0
0.94945802,4.0
0.95112695,4.0
0.95136718,4.0
0.95106792,4.0
0.950848,4.0
0.95073595,4.0
0.95089206,4.0
0.95061435,4.0
0.95077886,4.0
0.95079555,4.0
0.95153884,4.0
0.95215988,4.0
0.95209846,4.0
0.95172004,4.0
0.95145711,4.0
0.9518815,4.0
0.95216941,4.0
0.95218849,4.0
0.95230112,4.0
0.95207939,4.0
0.95242214,4.0
0.95270347,4.0
0.9524662,4.0
0.97803421,4.0
0.86724824,4.0
0.95239534,4.0
0.95157337,4.0
0.95157155,4.0
0.95062742,4.0
0.95014171,4.0
0.95100231,4.0
0.95207519,4.0
0.95256881,4.0
0.84794225,4.0
0.95233993,4.0
0.82675342,4.0
0.74900693,4.0
0.95261583,4.0
0.95294723,4.0
0.95251932,4.0
0.95279293,4.0
0.95191783,4.0
0.95107927,4.0
0.95095767,4.0
0.95225229,4.0
0.95332221,4.0
0.95354804,4.0
0.95358858,4.0
0.95313262,4.0
0.95341577,4.0
0.95381393,4.0
0.95349502,4.0
0.95374593,4.0
0.95266952,4.0
0.35421433,4.0
0.29815139,4.0
0.38811447,4.0
0.27356686,4.0
0.74994869,4.0
0.87306327,4.0
1.04505193,4.0
0.96026496,4.0
0.501833,4.0
0.8459443,4.0
0.89682283,4.0
0.78220491,4.0
0.3205991,4.0
0.39357902,4.0
0.66565937,4.0
0.68680052,4.0
1.14111196,4.0
0.77211923,4.0
0.84351959,4.0
0.95327033,4.0
0.95380258,4.0
0.95427646,4.0
0.95460491,4.0
0.95442304,4.0
0.95616292,4.0
0.95437898,4.0
0.9543128,4.0
0.95657243,4.0
0.7778222,4.0
1.11062121,4.0
1.17682111,4.0
0.90971775,4.0
0.95467872,4.0
0.76288409,4.0
0.33721628,4.0
-0.02348066,4.0
0.16932548,4.0
0.78012294,4.0
0.36414148,4.0
0.34844162,4.0
0.03256798,4.0
-0.01705706,4.0
0.46909337,4.0
0.49858517,4.0
0.503164,4.0
0.83523817,4.0
0.24382951,4.0
-0.03847659,4.0
-0.01562715,4.0
-0.01562715,4.0
0.42155923,4.0
0.50245409,4.0
0.90167884,4.0
0.3950304,4.0
0.46411757,4.0
1.12236392,4.0
1.06496584,4.0
0.9999628,4.0
0.92303876,4.0
1.0422213,4.0
1.21931147,4.0
0.22379698,4.0
0.1433611,4.0
0.72049565,4.0
0.95221052,4.0
0.91325168,4.0
0.95308675,4.0
0.95572843,4.0
0.93816051,4.0
0.89646167,4.0
0.46671094,4.0
0.76444511,4.0
0.9200222,4.0
0.49904174,4.0
0.47520585,4.0
0.52576847,4.0
1.10924613,4.0
1.11399602,4.0
0.69513745,4.0
0.95082712,4.0
0.79813604,4.0
0.97371826,4.0
0.61078972,4.0
0.8491743,4.0
1.02476429,4.0
0.95073299,4.0
0.95078601,4.0
0.95103034,4.0
0.61598367,4.0
0.950144,4.0
0.99518852,4.0
0.83500328,4.0
0.98223342,4.0
1.05381083,4.0
0.95094156,4.0
0.95085153,4.0
0.82930097,4.0
0.52406377,4.0
0.51220183,4.0
0.54443244,4.0
0.50433521,4.0
0.5678368,4.0
0.90169792,4.0
0.74194259,4.0
0.51943306,4.0
1.02991414,4.0
0.71068472,4.0
0.84993133,4.0
0.61154789,4.0
0.85397729,4.0
0.42218928,4.0
0.9854103,4.0
0.194062,4.0
-0.08261323,4.0
0.13005436,4.0
-0.01812697,4.0
-0.07309974,4.0
-0.04561365,4.0
-0.01883805,4.0
-0.01705587,4.0
0.44341926,4.0
0.58695797,4.0
0.94568624,4.0
0.89571781,4.0
0.59227175,4.0
0.35541596,4.0
0.45419874,4.0
0.83149681,4.0
0.20411672,4.0
0.12355031,4.0
0.37787082,4.0
0.12531937,4.0
0.37958803,4.0
0.52463297,4.0
0.46013774,4.0
0.94837083,4.0
0.94824686,4.0
0.94894304,4.0
0.76993532,4.0
0.16940475,4.0
0.21603527,4.0
0.94967794,4.0
0.97491693,4.0
0.50671343,4.0
0.53421325,4.0
0.51039524,4.0
0.50286121,4.0
0.48454051,4.0
0.23336472,4.0
0.12122991,4.0
-0.11404396,4.0
-0.13085068,4.0
0.37744762,4.0
0.96443309,4.0
0.95045995,4.0
0.95034608,4.0
0.96997089,4.0
0.30154647,4.0
0.42765383,4.0
0.26316168,4.0
0.31862142,4.0
0.40864529,4.0
0.39360763,4.0
0.37967803,4.0
0.30275287,4.0
0.14440656,4.0
0.69437689,4.0
0.95008926,4.0
0.95071449,4.0
0.95121335,4.0
0.95223197,4.0
0.95269575,4.0
0.95284175,4.0
0.9528984,4.0
0.95314931,4.0
0.95363445,4.0
0.95245914,4.0
0.95321426,4.0
0.95313148,4.0
0.95329656,4.0
0.95418281,4.0
0.95436172,4.0
0.95407257,4.0
0.95381984,4.0
0.95375366,4.0
0.95363512,4.0
0.95391168,4.0
0.95360231,4.0
0.95396118,4.0
0.95411672,4.0
0.95416793,4.0
0.95391464,4.0
0.95428714,4.0
0.95458583,4.0
0.95475807,4.0
0.95445289,4.0
0.95472707,4.0
0.9546215,4.0
0.95455474,4.0
0.95475025,4.0
0.95499887,4.0
0.95506858,4.0
0.95491123,4.0
0.95498456,4.0
0.95470619,4.0
0.95436105,4.0
0.95399513,4.0
0.95418939,4.0
0.95418224,4.0
0.95428895,4.0
0.95434799,4.0
0.95418643,4.0
0.95416917,4.0
0.95436944,4.0
0.9569622,4.0
0.83642015,4.0
0.95256633,4.0
0.95452136,4.0
0.9545041,4.0
0.78283257,4.0
0.72270579,4.0
0.98105983,4.0
1.0021044,4.0
0.53487129,4.0
0.98267745,4.0
0.97312278,4.0
0.89865808,4.0
0.95319995,4.0
0.95311059,4.0
0.95322084,4.0
0.95332698,4.0
0.95329771,4.0
0.95356063,4.0
0.95349683,4.0
0.95351228,4.0
0.13498545,4.0
0.90675716,4.0
0.20979704,4.0
0.27256491,4.0
0.23628416,4.0
0.18897653,4.0
0.29999675,4.0
0.2556509,4.0
0.955307,4.0
0.98475112,4.0
0.95226535,4.0
0.95217237,4.0
0.37710013,4.0
0.95315055,4.0
0.95321426,4.0
0.95342168,4.0
0.95361957,4.0
0.95361957,4.0
0.95406303,4.0
0.95391044,4.0
0.95364704,4.0
0.95394029,4.0
0.42581024,4.0
