voltage,current_mA
5.96e-06,4.0
2.98e-06,4.0
5.36e-06,4.0
2.98e-06,4.0
2.98e-06,4.0
7.15e-06,4.0
4.17e-06,4.0
4.17e-06,4.0
4.77e-06,4.0
4.77e-06,4.0
5.96e-06,4.0
6.56e-06,4.0
6.56e-06,4.0
7.15e-06,4.0
6.56e-06,4.0
5.96e-06,4.0
4.17e-06,4.0
3.58e-06,4.0
4.17e-06,4.0
5.36e-06,4.0
4.77e-06,4.0
3.58e-06,4.0
2.38e-06,4.0
1.79e-06,4.0
3.58e-06,4.0
3.58e-06,4.0
4.77e-06,4.0
2.98e-06,4.0
4.17e-06,4.0
4.77e-06,4.0
5.96e-06,4.0
5.96e-06,4.0
-6e-07,4.0
1.79e-06,4.0
6.56e-06,4.0
3.58e-06,4.0
1.79e-06,4.0
3.58e-06,4.0
4.77e-06,4.0
2.38e-06,4.0
2.38e-06,4.0
5.96e-06,4.0
3.58e-06,4.0
1.79e-06,4.0
6.56e-06,4.0
5.96e-06,4.0
6.56e-06,4.0
2.38e-06,4.0
6.56e-06,4.0
2.98e-06,4.0
1.19e-06,4.0
3.58e-06,4.0
2.98e-06,4.0
6.56e-06,4.0
6.56e-06,4.0
1.79e-06,4.0
4.77e-06,4.0
2.38e-06,4.0
2.38e-06,4.0
1.19e-06,4.0
3.58e-06,4.0
6e-07,4.0
2.98e-06,4.0
1.79e-06,4.0
5.96e-06,4.0
5.36e-06,4.0
1.79e-06,4.0
4.17e-06,4.0
4.77e-06,4.0
2.98e-06,4.0
4.77e-06,4.0
4.17e-06,4.0
4.17e-06,4.0
6.56e-06,4.0
2.38e-06,4.0
3.58e-06,4.0
3.58e-06,4.0
3.58e-06,4.0
2.98e-06,4.0
2.38e-06,4.0
1.79e-06,4.0
1.19e-06,4.0
1.19e-06,4.0
3.58e-06,4.0
3.58e-06,4.0
2.98e-06,4.0
4.17e-06,4.0
1.79e-06,4.0
3.58e-06,4.0
1.79e-06,4.0
4.17e-06,4.0
1.19e-06,4.0
5.96e-06,4.0
2.98e-06,4.0
1.79e-06,4.0
2.98e-06,4.0
1.19e-06,4.0
3.58e-06,4.0
3.58e-06,4.0
2.98e-06,4.0
4.17e-06,4.0
6.56e-06,4.0
4.17e-06,4.0
2.38e-06,4.0
0.0,4.0
3.58e-06,4.0
1.79e-06,4.0
4.17e-06,4.0
5.36e-06,4.0
1.19e-06,4.0
2.98e-06,4.0
4.17e-06,4.0
4.17e-06,4.0
3.58e-06,4.0
3.58e-06,4.0
1.19e-06,4.0
6e-07,4.0
4.77e-06,4.0
1.19e-06,4.0
1.19e-06,4.0
1.19e-06,4.0
2.98e-06,4.0
5.36e-06,4.0
4.77e-06,4.0
2.38e-06,4.0
3.58e-06,4.0
4.17e-06,4.0
2.98e-06,4.0
5.36e-06,4.0
4.77e-06,4.0
5.36e-06,4.0
2.98e-06,4.0
1.19e-06,4.0
1.79e-06,4.0
4.77e-06,4.0
4.17e-06,4.0
3.58e-06,4.0
2.98e-06,4.0
1.79e-06,4.0
4.77e-06,4.0
3.58e-06,4.0
5.36e-06,4.0
5.36e-06,4.0
4.17e-06,4.0
4.17e-06,4.0
5.36e-06,4.0
5.96e-06,4.0
4.77e-06,4.0
1.79e-06,4.0
4.17e-06,4.0
2.98e-06,4.0
3.58e-06,4.0
2.98e-06,4.0
5.96e-06,4.0
3.58e-06,4.0
5.96e-06,4.0
4.17e-06,4.0
3.58e-06,4.0
6.56e-06,4.0
5.96e-06,4.0
7.15e-06,4.0
7.75e-06,4.0
6.56e-06,4.0
4.77e-06,4.0
4.77e-06,4.0
2.98e-06,4.0
4.77e-06,4.0
4.77e-06,4.0
4.17e-06,4.0
5.96e-06,4.0
4.17e-06,4.0
4.17e-06,4.0
4.77e-06,4.0
4.77e-06,4.0
2.98e-06,4.0
5.36e-06,4.0
5.96e-06,4.0
3.58e-06,4.0
4.77e-06,4.0
3.58e-06,4.0
4.77e-06,4.0
2.98e-06,4.0
4.17e-06,4.0
4.17e-06,4.0
5.96e-06,4.0
6.56e-06,4.0
6.56e-06,4.0
7.75e-06,4.0
7.15e-06,4.0
3.58e-06,4.0
4.17e-06,4.0
3.58e-06,4.0
5.36e-06,4.0
2.38e-06,4.0
5.36e-06,4.0
6.56e-06,4.0
5.96e-06,4.0
6.56e-06,4.0
6.56e-06,4.0
5.36e-06,4.0
7.75e-06,4.0
3.58e-06,4.0
4.77e-06,4.0
5.36e-06,4.0
3.58e-06,4.0
5.96e-06,4.0
7.75e-06,4.0
1.79e-06,4.0
6.56e-06,4.0
2.98e-06,4.0
3.58e-06,4.0
2.38e-06,4.0
5.36e-06,4.0
2.38e-06,4.0
2.38e-06,4.0
4.77e-06,4.0
5.36e-06,4.0
4.77e-06,4.0
4.77e-06,4.0
3.58e-06,4.0
3.58e-06,4.0
6e-07,4.0
1.79e-06,4.0
5.36e-06,4.0
6.56e-06,4.0
3.58e-06,4.0
2.98e-06,4.0
2.98e-06,4.0
2.38e-06,4.0
2.98e-06,4.0
2.38e-06,4.0
2.38e-06,4.0
1.79e-06,4.0
4.17e-06,4.0
4.77e-06,4.0
5.96e-06,4.0
3.58e-06,4.0
1.79e-06,4.0
3.58e-06,4.0
2.98e-06,4.0
4.17e-06,4.0
2.98e-06,4.0
2.38e-06,4.0
4.77e-06,4.0
2.98e-06,4.0
5.36e-06,4.0
5.96e-06,4.0
2.38e-06,4.0
2.38e-06,4.0
4.17e-06,4.0
4.17e-06,4.0
4.17e-06,4.0
4.77e-06,4.0
4.17e-06,4.0
4.77e-06,4.0
4.77e-06,4.0
3.58e-06,4.0
4.17e-06,4.0
4.77e-06,4.0
4.77e-06,4.0
2.98e-06,4.0
4.17e-06,4.0
4.17e-06,4.0
4.17e-06,4.0
2.98e-06,4.0
2.98e-06,4.0
2.98e-06,4.0
4.77e-06,4.0
2.38e-06,4.0
4.17e-06,4.0
4.17e-06,4.0
4.77e-06,4.0
4.17e-06,4.0
5.36e-06,4.0
5.36e-06,4.0
4.17e-06,4.0
3.58e-06,4.0
1.79e-06,4.0
5.36e-06,4.0
2.38e-06,4.0
2.98e-06,4.0
2.98e-06,4.0
4.77e-06,4.0
4.77e-06,4.0
2.98e-06,4.0
1.79e-06,4.0
2.98e-06,4.0
3.58e-06,4.0
1.79e-06,4.0
2.98e-06,4.0
2.98e-06,4.0
3.58e-06,4.0
4.17e-06,4.0
2.98e-06,4.0
4.77e-06,4.0
4.17e-06,4.0
6e-07,4.0
1.19e-06,4.0
4.77e-06,4.0
5.36e-06,4.0
1.19e-06,4.0
2.38e-06,4.0
6e-07,4.0
3.58e-06,4.0
4.77e-06,4.0
2.38e-06,4.0
1.19e-06,4.0
2.38e-06,4.0
2.98e-06,4.0
5.36e-06,4.0
4.17e-06,4.0
2.38e-06,4.0
4.77e-06,4.0
3.58e-06,4.0
3.58e-06,4.0
3.58e-06,4.0
4.77e-06,4.0
2.98e-06,4.0
3.58e-06,4.0
2.38e-06,4.0
2.98e-06,4.0
2.98e-06,4.0
1.19e-06,4.0
4.77e-06,4.0
4.17e-06,4.0
2.38e-06,4.0
2.38e-06,4.0
3.58e-06,4.0
3.58e-06,4.0
2.98e-06,4.0
1.19e-06,4.0
6e-07,4.0
2.38e-06,4.0
2.98e-06,4.0
2.98e-06,4.0
2.98e-06,4.0
2.98e-06,4.0
4.77e-06,4.0
2.98e-06,4.0
7.15e-06,4.0
2.38e-06,4.0
5.36e-06,4.0
5.36e-06,4.0
1.79e-06,4.0
4.77e-06,4.0
4.17e-06,4.0
4.77e-06,4.0
4.77e-06,4.0
4.17e-06,4.0
4.17e-06,4.0
2.38e-06,4.0
4.17e-06,4.0
2.98e-06,4.0
2.98e-06,4.0
2.98e-06,4.0
4.77e-06,4.0
3.58e-06,4.0
3.58e-06,4.0
2.98e-06,4.0
5.36e-06,4.0
2.38e-06,4.0
5.96e-06,4.0
5.96e-06,4.0
4.17e-06,4.0
2.98e-06,4.0
3.58e-06,4.0
1.79e-06,4.0
4.17e-06,4.0
3.58e-06,4.0
3.58e-06,4.0
2.98e-06,4.0
4.17e-06,4.0
4.77e-06,4.0
0.0,4.0
6e-07,4.0
5.36e-06,4.0
4.77e-06,4.0
5.36e-06,4.0
2.38e-06,4.0
5.36e-06,4.0
5.36e-06,4.0
4.77e-06,4.0
4.17e-06,4.0
3.58e-06,4.0
-3.58e-06,4.0
-0.00071108,4.0
0.10970236,4.0
0.18949808,4.0
0.28300168,4.0
0.27785005,4.0
0.27216854,4.0
0.26337327,4.0
0.25528552,4.0
0.24341228,4.0
0.24096908,4.0
0.23039283,4.0
0.22667231,4.0
0.22483232,4.0
0.22251906,4.0
0.20738306,4.0
0.12789071,4.0
0.12648762,4.0
0.14372349,4.0
0.20132544,4.0
0.20733299,4.0
0.18753291,4.0
0.14103831,4.0
0.18088044,4.0
0.10632396,4.0
0.13607264,4.0
0.17572106,4.0
0.13216854,4.0
0.17031551,4.0
0.11785867,4.0
0.10036171,4.0
0.09972394,4.0
0.09369612,4.0
0.10604084,4.0
0.08412719,4.0
0.08158923,4.0
0.07754803,4.0
0.10114969,4.0
0.0798595,4.0
0.07208885,4.0
0.06979407,4.0
0.06264509,4.0
0.05987764,4.0
0.06222309,4.0
0.04610181,4.0
0.04294276,4.0
0.05015314,4.0
0.04749179,4.0
0.06396831,4.0
0.04866421,4.0
0.03959715,4.0
0.0421387,4.0
0.04038513,4.0
0.04359484,4.0
0.03595173,4.0
0.0353384,4.0
0.03072083,4.0
0.0319767,4.0
0.02905965,4.0
0.02816498,4.0
0.02719581,4.0
0.02608597,4.0
0.02506673,4.0
0.02414406,4.0
0.02328754,4.0
0.02237141,4.0
0.02163708,4.0
0.02100408,4.0
0.02021551,4.0
0.01940429,4.0
0.01857102,4.0
0.01759112,4.0
0.01732946,4.0
0.01651645,4.0
0.01586259,4.0
0.01548171,4.0
0.01491964,4.0
0.01437843,4.0
0.01402795,4.0
0.01380205,4.0
0.01391888,4.0
0.01349747,4.0
0.01307845,4.0
0.01249015,4.0
0.0121063,4.0
0.01173377,4.0
0.01104951,4.0
0.01092851,4.0
0.01052618,4.0
0.01018882,4.0
0.00686169,4.0
0.00218153,4.0
0.00088692,4.0
-0.00092566,4.0
-0.0010711,4.0
-0.00137627,4.0
-0.00204802,4.0
-0.00263572,4.0
-0.00298977,4.0
-0.00371456,4.0
-0.00431478,4.0
-0.00482202,4.0
-0.00528455,4.0
-0.00444889,4.0
-0.00470102,4.0
-0.00468731,4.0
-0.00445664,4.0
-0.00432074,4.0
-0.00435531,4.0
-0.00440836,4.0
-0.00454187,4.0
-0.00470519,4.0
-0.00474334,4.0
-0.0048089,4.0
-0.00481069,4.0
-0.0048399,4.0
-0.00472844,4.0
-0.00472963,4.0
-0.00466704,4.0
-0.00461221,4.0
-0.00456095,4.0
-0.00456512,4.0
-0.00459015,4.0
-0.00441134,4.0
-0.0044477,4.0
-0.00438988,4.0
-0.00416458,4.0
-0.00555396,4.0
0.00338435,4.0
0.00286043,4.0
-0.00476062,4.0
-0.00475347,4.0
-0.00455558,4.0
-0.00418902,4.0
-0.001719,4.0
-0.0009793,4.0
-0.00111401,4.0
-0.00137746,4.0
-0.0018096,4.0
-0.00219584,4.0
2.503e-05,4.0
-0.00036538,4.0
-0.0007385,4.0
-0.0010848,4.0
-0.00136733,4.0
-0.00165939,4.0
-0.00189185,4.0
-0.0020802,4.0
