voltage,current_mA
0.1333648,4.0
0.66309218,4.0
0.67589707,4.0
0.43435101,4.0
0.45839848,4.0
0.38981439,4.0
0.30560078,4.0
0.54762072,4.0
0.58969326,4.0
0.51419501,4.0
0.51194257,4.0
0.28722049,4.0
0.38231136,4.0
0.53787593,4.0
0.36073567,4.0
0.33072474,4.0
0.35932424,4.0
0.23882808,4.0
0.2661729,4.0
0.30129137,4.0
0.24896922,4.0
0.1722771,4.0
0.17237485,4.0
0.1697904,4.0
0.29409589,4.0
0.36610307,4.0
0.41267218,4.0
0.35906138,4.0
0.34858825,4.0
0.35402717,4.0
0.36837162,4.0
0.41173701,4.0
0.43657722,4.0
0.43584232,4.0
0.42958798,4.0
0.41689577,4.0
0.39481523,4.0
0.34724833,4.0
0.33883335,4.0
0.35776677,4.0
0.40881519,4.0
0.41341128,4.0
0.35953941,4.0
0.30208351,4.0
0.38581134,4.0
0.415625,4.0
0.40234332,4.0
0.33413412,4.0
0.40594463,4.0
0.39256157,4.0
0.42336645,4.0
0.43303136,4.0
0.41397156,4.0
0.41342916,4.0
0.41423859,4.0
0.41700963,4.0
0.42502703,4.0
0.42716865,4.0
0.31956019,4.0
0.40007953,4.0
0.3368056,4.0
0.34572484,4.0
0.22349002,4.0
0.15319944,4.0
0.15228928,4.0
0.24543883,4.0
0.3131664,4.0
0.32999994,4.0
0.21637561,4.0
0.14390827,4.0
0.07049919,4.0
0.22072615,4.0
0.32941701,4.0
0.308463,4.0
0.2397001,4.0
0.12266161,4.0
0.14196039,4.0
0.15596152,4.0
0.08413375,4.0
0.04496694,4.0
0.07830919,4.0
0.1629901,4.0
0.19333423,4.0
0.31710805,4.0
0.16273141,4.0
0.10015965,4.0
0.1484859,4.0
0.08430601,4.0
0.03338516,4.0
0.07024945,4.0
-0.00398636,4.0
-0.00309467,4.0
-0.06729365,4.0
-0.00992417,4.0
0.07759691,4.0
0.16868771,4.0
0.15770734,4.0
0.20137014,4.0
0.29403271,4.0
0.25443556,4.0
0.38782062,4.0
0.43197216,4.0
0.31727852,4.0
0.22817077,4.0
0.19376278,4.0
0.13444544,4.0
0.22151293,4.0
0.28210463,4.0
0.26734652,4.0
0.27792515,4.0
0.24868669,4.0
0.2757168,4.0
0.12442233,4.0
0.09699584,4.0
0.09306134,4.0
0.18948675,4.0
0.09787679,4.0
0.06946922,4.0
0.03509045,4.0
0.01938522,4.0
-0.01609445,4.0
-0.00010073,4.0
-0.06516219,4.0
-0.09683371,4.0
-0.10503054,4.0
-0.10231674,4.0
-0.11365057,4.0
-0.11358619,4.0
-0.11476458,4.0
-0.1337719,4.0
-0.10316969,4.0
-0.10765792,4.0
-0.07859171,4.0
-0.08197607,4.0
-0.10179938,4.0
-0.09629846,4.0
-0.07924915,4.0
-0.08480848,4.0
-0.08030892,4.0
-0.08639396,4.0
-0.05462587,4.0
-0.0063163,4.0
-0.01723886,4.0
-0.05343974,4.0
0.02541721,4.0
0.14456094,4.0
0.16455532,4.0
0.03616571,4.0
-0.08215189,4.0
-0.12506605,4.0
-0.15758992,4.0
-0.16410947,4.0
-0.1858902,4.0
-0.16405464,4.0
-0.11483968,4.0
0.07392884,4.0
0.27756514,4.0
0.35362782,4.0
0.12532533,4.0
0.2753401,4.0
0.25349142,4.0
0.24524512,4.0
0.32685222,4.0
0.3597963,4.0
0.3729427,4.0
0.42637529,4.0
0.42023482,4.0
0.41428985,4.0
0.36626222,4.0
0.43047552,4.0
0.42884354,4.0
0.44327678,4.0
0.43891611,4.0
0.4484898,4.0
0.44939699,4.0
0.43958964,4.0
0.43197813,4.0
0.40657463,4.0
0.36916556,4.0
0.3490633,4.0
0.34553947,4.0
0.34570815,4.0
0.33732595,4.0
0.29235782,4.0
0.27435066,4.0
0.26701214,4.0
0.24169983,4.0
0.19451321,4.0
0.20561459,4.0
0.24269165,4.0
0.27853968,4.0
0.29352905,4.0
0.28969826,4.0
0.3341073,4.0
0.3590131,4.0
0.35509111,4.0
0.33295753,4.0
0.29325547,4.0
0.33020915,4.0
0.35557093,4.0
0.33163728,4.0
0.32566013,4.0
0.12105109,4.0
0.12632073,4.0
0.24989607,4.0
0.2302617,4.0
0.23725214,4.0
0.21303715,4.0
0.17272592,4.0
0.11278213,4.0
0.0519824,4.0
0.11223019,4.0
0.10822893,4.0
0.14193238,4.0
0.26768567,4.0
0.15752554,4.0
0.10963619,4.0
0.17565192,4.0
0.15530289,4.0
0.11381567,4.0
0.10134757,4.0
0.06871522,4.0
0.07688761,4.0
0.10096133,4.0
0.04405975,4.0
-0.03913939,4.0
-0.06203354,4.0
-0.05167365,4.0
0.01202405,4.0
-0.04768372,4.0
-0.03888369,4.0
-0.08748174,4.0
-0.07951439,4.0
-0.11530698,4.0
-0.08288086,4.0
-0.08134306,4.0
-0.10214568,4.0
-0.08991719,4.0
-0.10527552,4.0
-0.1673472,4.0
-0.17038346,4.0
-0.12449922,4.0
-0.09327889,4.0
-0.08762539,4.0
-0.08390189,4.0
-0.08895815,4.0
-0.08278132,4.0
-0.08364619,4.0
-0.04394889,4.0
0.15940309,4.0
0.04124343,4.0
-0.14159322,4.0
-0.0926453,4.0
0.00089824,4.0
-0.01569748,4.0
-0.03361583,4.0
-0.06173134,4.0
-0.06233335,4.0
-0.02292276,4.0
-0.00146091,4.0
-0.01700342,4.0
0.00901938,4.0
-0.05678356,4.0
0.01906455,4.0
-0.06731571,4.0
-0.06282568,4.0
-0.06555856,4.0
-0.07260561,4.0
-0.06512404,4.0
-0.10390402,4.0
-0.10965586,4.0
-0.04352987,4.0
0.0794977,4.0
0.0774932,4.0
0.03484964,4.0
-0.05560696,4.0
-0.07774414,4.0
0.00937879,4.0
0.07363738,4.0
-0.00475288,4.0
-0.11219443,4.0
-0.12536586,4.0
-0.01602054,4.0
-0.07136882,4.0
-0.05825043,4.0
-0.07501067,4.0
-0.06604672,4.0
-0.07776976,4.0
-0.0858593,4.0
0.01924098,4.0
-0.02251029,4.0
-0.10386706,4.0
0.28684916,4.0
0.30634286,4.0
0.2956915,4.0
0.34480931,4.0
0.27304711,4.0
0.28608622,4.0
0.27845265,4.0
0.53587203,4.0
0.3193927,4.0
0.46268882,4.0
0.58184213,4.0
0.50907735,4.0
0.46221857,4.0
0.44645013,4.0
0.42676453,4.0
0.42295756,4.0
0.41548314,4.0
0.40642862,4.0
0.41013541,4.0
0.41328253,4.0
0.41026716,4.0
