voltage,current_mA
0.94105796,4.0
0.94164743,4.0
0.94198656,4.0
0.94179286,4.0
0.94187688,4.0
0.94253196,4.0
0.9425641,4.0
0.94278526,4.0
0.94298791,4.0
0.94293069,4.0
0.94244728,4.0
0.94306955,4.0
0.94332942,4.0
0.9434719,4.0
0.94356136,4.0
0.94335269,4.0
0.94347848,4.0
0.94364776,4.0
0.94390163,4.0
0.94379081,4.0
0.94359588,4.0
0.94390583,4.0
0.94475936,4.0
0.94382534,4.0
0.9494646,4.0
0.94419727,4.0
0.94426937,4.0
0.94441423,4.0
0.94782304,4.0
0.94950332,4.0
0.95012912,4.0
0.9534378,4.0
0.94528207,4.0
0.94937095,4.0
0.95361423,4.0
0.94749822,4.0
0.94501504,4.0
0.94512834,4.0
0.94511337,4.0
0.94520282,4.0
0.94539594,4.0
0.94546327,4.0
0.94566831,4.0
0.94552822,4.0
0.94547224,4.0
0.94540729,4.0
0.94538993,4.0
0.94569931,4.0
0.94574108,4.0
0.94577388,4.0
0.94633712,4.0
0.94618873,4.0
0.94595327,4.0
0.94579944,4.0
0.9459383,4.0
0.9462656,4.0
0.94652662,4.0
0.94621791,4.0
0.94636745,4.0
0.94756679,4.0
0.9474308,4.0
0.94792795,4.0
0.94713039,4.0
0.94655227,4.0
0.9462346,4.0
0.94609394,4.0
0.94626379,4.0
0.94833564,4.0
0.94807996,4.0
0.94655761,4.0
0.94634008,4.0
0.94628467,4.0
0.94662322,4.0
0.94649744,4.0
0.94668045,4.0
0.94692182,4.0
0.94682884,4.0
0.946842,4.0
0.94745168,4.0
0.94662914,4.0
0.94750299,4.0
0.94697427,4.0
0.94978637,4.0
0.95185356,4.0
0.94966125,4.0
0.94843215,4.0
0.94705591,4.0
0.94916896,4.0
0.94708213,4.0
0.94677696,4.0
0.94738855,4.0
0.94747791,4.0
0.94768476,4.0
0.94771871,4.0
0.94755001,4.0
0.95072574,4.0
0.94893112,4.0
0.95078363,4.0
0.94740161,4.0
0.94898653,4.0
0.95060958,4.0
0.95920333,4.0
0.96061239,4.0
0.95690202,4.0
0.95683879,4.0
0.95594835,4.0
0.95105838,4.0
0.95451126,4.0
0.94710721,4.0
0.94734439,4.0
0.9494687,4.0
0.9480525,4.0
0.94912424,4.0
0.95286617,4.0
0.9513504,4.0
0.9552206,4.0
0.95907163,4.0
0.95225706,4.0
0.95648536,4.0
0.96082582,4.0
0.94901037,4.0
0.96491289,4.0
0.9593482,4.0
0.95335969,4.0
0.94899549,4.0
0.95303668,4.0
0.96138429,4.0
0.99985904,4.0
0.99933452,4.0
1.00706827,4.0
1.00904417,4.0
1.00192558,4.0
1.07033741,4.0
1.11524057,4.0
1.0325874,4.0
0.96945295,4.0
0.94901933,4.0
0.94919509,4.0
0.9492237,4.0
0.94912538,4.0
0.94928274,4.0
0.9492237,4.0
0.96039247,4.0
0.96603107,4.0
0.95768823,4.0
0.96266517,4.0
0.95568962,4.0
