voltage,current_mA
-4.709e-05,4.0
-4.768e-05,4.0
-4.411e-05,4.0
-4.411e-05,4.0
-4.292e-05,4.0
-4.411e-05,4.0
-4.232e-05,4.0
-4.292e-05,4.0
-4.172e-05,4.0
-4.411e-05,4.0
-4.47e-05,4.0
-4.351e-05,4.0
-4.411e-05,4.0
-4.411e-05,4.0
-4.47e-05,4.0
-4.411e-05,4.0
-4.47e-05,4.0
-4.172e-05,4.0
-4.053e-05,4.0
-4.411e-05,4.0
-4.53e-05,4.0
-4.232e-05,4.0
-4.53e-05,4.0
-4.53e-05,4.0
-4.113e-05,4.0
-4.232e-05,4.0
-4.649e-05,4.0
-4.411e-05,4.0
-4.768e-05,4.0
-4.649e-05,4.0
-4.47e-05,4.0
-4.232e-05,4.0
-4.649e-05,4.0
-4.53e-05,4.0
-4.709e-05,4.0
-4.53e-05,4.0
-4.709e-05,4.0
-4.411e-05,4.0
-4.411e-05,4.0
-4.47e-05,4.0
-4.351e-05,4.0
-4.47e-05,4.0
-4.47e-05,4.0
-4.649e-05,4.0
-4.59e-05,4.0
-4.47e-05,4.0
-4.709e-05,4.0
-4.411e-05,4.0
-4.411e-05,4.0
-4.411e-05,4.0
-4.292e-05,4.0
-4.411e-05,4.0
-4.411e-05,4.0
-4.351e-05,4.0
-4.649e-05,4.0
-4.47e-05,4.0
-4.411e-05,4.0
-4.292e-05,4.0
-4.172e-05,4.0
-4.59e-05,4.0
-4.47e-05,4.0
-4.709e-05,4.0
-4.59e-05,4.0
-4.172e-05,4.0
-4.351e-05,4.0
-4.351e-05,4.0
-4.113e-05,4.0
-4.351e-05,4.0
-4.232e-05,4.0
-4.411e-05,4.0
-4.292e-05,4.0
-4.351e-05,4.0
-4.411e-05,4.0
-4.59e-05,4.0
-4.53e-05,4.0
-4.411e-05,4.0
-4.59e-05,4.0
-4.47e-05,4.0
-4.292e-05,4.0
-4.351e-05,4.0
-4.411e-05,4.0
-4.47e-05,4.0
-4.649e-05,4.0
-4.47e-05,4.0
-4.53e-05,4.0
-4.292e-05,4.0
-4.47e-05,4.0
-4.709e-05,4.0
-4.47e-05,4.0
-4.351e-05,4.0
-4.351e-05,4.0
-4.649e-05,4.0
-4.411e-05,4.0
-4.172e-05,4.0
-4.59e-05,4.0
-4.351e-05,4.0
-4.411e-05,4.0
-4.649e-05,4.0
-4.649e-05,4.0
-4.47e-05,4.0
-4.411e-05,4.0
-4.053e-05,4.0
-4.292e-05,4.0
-4.292e-05,4.0
-4.59e-05,4.0
-3.994e-05,4.0
-4.232e-05,4.0
-3.994e-05,4.0
-4.47e-05,4.0
-4.47e-05,4.0
-4.411e-05,4.0
-4.59e-05,4.0
-4.172e-05,4.0
-4.649e-05,4.0
-4.351e-05,4.0
-4.351e-05,4.0
-4.411e-05,4.0
-4.351e-05,4.0
-4.351e-05,4.0
-4.351e-05,4.0
-4.53e-05,4.0
-4.411e-05,4.0
-4.411e-05,4.0
-4.649e-05,4.0
-4.53e-05,4.0
-4.113e-05,4.0
-4.292e-05,4.0
-4.232e-05,4.0
-4.411e-05,4.0
-4.232e-05,4.0
-4.59e-05,4.0
-4.59e-05,4.0
-4.47e-05,4.0
-4.351e-05,4.0
-4.351e-05,4.0
-4.47e-05,4.0
-4.351e-05,4.0
-4.47e-05,4.0
-4.351e-05,4.0
