voltage,current_mA
-0.00010371,4.0
-0.00010371,4.0
-0.00010371,4.0
-0.00010252,4.0
-0.00010312,4.0
-0.00010371,4.0
-0.00010133,4.0
-0.00010252,4.0
-0.00010431,4.0
-0.0001049,4.0
-0.00010073,4.0
-0.0001055,4.0
-0.00010431,4.0
-0.00010252,4.0
-0.0001055,4.0
-0.00010133,4.0
-0.00010252,4.0
-0.00010312,4.0
-0.00010192,4.0
-0.0001055,4.0
-0.00010312,4.0
-0.00010371,4.0
-0.0001049,4.0
-0.00010192,4.0
-0.00010133,4.0
-0.00010312,4.0
-0.00010431,4.0
-0.00010133,4.0
-0.0001049,4.0
-0.00010371,4.0
-0.00010371,4.0
-0.00010669,4.0
-0.0001049,4.0
-0.00010252,4.0
-0.00010371,4.0
-0.00010252,4.0
-0.0001061,4.0
-0.00010431,4.0
-0.00010312,4.0
-0.00010312,4.0
-0.00010312,4.0
-0.00010431,4.0
-0.00010133,4.0
-0.00010371,4.0
-0.00010133,4.0
-0.00010431,4.0
-0.00010252,4.0
-0.00010252,4.0
-0.00010312,4.0
-0.00010431,4.0
-0.00010312,4.0
-0.0001049,4.0
-0.00010371,4.0
-0.0001061,4.0
-0.00010133,4.0
-0.00010133,4.0
-0.0001061,4.0
-0.0001055,4.0
-0.00010073,4.0
-0.0001061,4.0
-0.00010133,4.0
-0.00010252,4.0
-0.00010371,4.0
-0.00010312,4.0
-0.00010133,4.0
-0.00010133,4.0
-0.0001049,4.0
-0.0001055,4.0
-0.00010252,4.0
-0.00010312,4.0
-0.0001055,4.0
-0.00010431,4.0
-0.00010252,4.0
-0.00010192,4.0
-0.00010073,4.0
-0.00010192,4.0
-0.00010014,4.0
-0.0001049,4.0
-0.0001049,4.0
-0.00010312,4.0
-0.00010312,4.0
-0.00010312,4.0
-0.00010192,4.0
-0.00010133,4.0
-0.0001049,4.0
-0.0001049,4.0
-0.0001049,4.0
-0.00010312,4.0
-0.00010431,4.0
-0.0001061,4.0
-0.00010252,4.0
-0.00010371,4.0
-0.00010312,4.0
-0.00010312,4.0
-0.0001049,4.0
-0.00010312,4.0
-0.0001055,4.0
-0.00010431,4.0
-0.00010252,4.0
-0.00010431,4.0
-0.00010431,4.0
-0.0001055,4.0
-0.00010431,4.0
-0.00010252,4.0
-0.00010312,4.0
-0.00010252,4.0
-0.00010252,4.0
-0.00010312,4.0
-0.00010312,4.0
-0.00010252,4.0
-0.00010371,4.0
-0.0001049,4.0
-0.00010073,4.0
-0.00010371,4.0
-0.0001049,4.0
-0.00010371,4.0
-0.00010073,4.0
-0.00010192,4.0
-9.954e-05,4.0
-0.00010371,4.0
-0.00010192,4.0
-0.00010073,4.0
-0.0001049,4.0
-0.00010312,4.0
-0.0001049,4.0
-0.00010371,4.0
-0.00010252,4.0
-0.00010192,4.0
-0.00010371,4.0
-0.00010192,4.0
-0.0001049,4.0
-0.0001049,4.0
-0.00010312,4.0
-0.00010252,4.0
-0.00010252,4.0
-0.00010192,4.0
-0.00010252,4.0
-0.0001049,4.0
-0.00010192,4.0
-0.00010431,4.0
-0.00010371,4.0
-0.00010312,4.0
-0.00010133,4.0
-0.00010133,4.0
-0.00010133,4.0
-0.00010431,4.0
-0.00010312,4.0
-0.00010371,4.0
-0.00010133,4.0
-0.00010192,4.0
-0.00010431,4.0
-0.00010192,4.0
-0.0001055,4.0
-0.00010431,4.0
-0.00010312,4.0
-0.0001049,4.0
-0.00010312,4.0
-0.00010252,4.0
-0.00010312,4.0
-0.00010312,4.0
-0.00010312,4.0
-0.00010371,4.0
-0.0001061,4.0
-0.00010252,4.0
-0.00010312,4.0
-0.00010192,4.0
-0.0001049,4.0
-0.0001055,4.0
-0.00010252,4.0
-0.00010133,4.0
-0.0001061,4.0
-0.0001049,4.0
-0.0001055,4.0
-0.0001049,4.0
-0.0001055,4.0
-0.00010133,4.0
-0.00010431,4.0
-0.00010252,4.0
-0.00010192,4.0
-0.00010252,4.0
-0.00010371,4.0
-0.00010431,4.0
-0.0001049,4.0
-0.0001049,4.0
-0.00010252,4.0
-0.00010192,4.0
-0.00010133,4.0
-0.00010371,4.0
-0.00010669,4.0
-0.00010312,4.0
-0.00010252,4.0
-0.00010371,4.0
-0.0001055,4.0
-0.00010192,4.0
-0.00010192,4.0
-0.0001055,4.0
-0.00010312,4.0
-0.00010252,4.0
-0.00010431,4.0
-0.00010252,4.0
-0.00010371,4.0
-0.00010133,4.0
-0.00010133,4.0
-0.00010252,4.0
-0.00010073,4.0
-0.00010133,4.0
-0.00010312,4.0
-0.00010431,4.0
-0.00010252,4.0
-0.00010252,4.0
-0.00010312,4.0
-0.00010133,4.0
-0.00010252,4.0
-0.00010431,4.0
-0.00010133,4.0
-0.00010312,4.0
-0.00010252,4.0
-0.00010312,4.0
-0.00010133,4.0
-0.00010014,4.0
-0.00010014,4.0
-0.00010192,4.0
-0.00010252,4.0
-0.00010252,4.0
-0.00010073,4.0
-9.954e-05,4.0
-0.00010073,4.0
-0.00010312,4.0
-0.00010014,4.0
-0.0001049,4.0
-0.00010431,4.0
-0.00010431,4.0
-0.00010192,4.0
-0.00010431,4.0
-0.00010252,4.0
-0.00010431,4.0
-0.0001055,4.0
-0.00010192,4.0
-0.00010192,4.0
-0.00010371,4.0
-0.00010252,4.0
-0.00010312,4.0
-0.00010371,4.0
-0.0001049,4.0
-0.00010192,4.0
-0.00010133,4.0
-0.00010431,4.0
-0.00010371,4.0
-0.00010192,4.0
-9.954e-05,4.0
-0.00010133,4.0
-0.00010252,4.0
-0.00010252,4.0
-0.00010073,4.0
-0.00010431,4.0
-0.00010192,4.0
-0.00010073,4.0
-0.00010133,4.0
-0.00010371,4.0
-0.00010312,4.0
-0.00010014,4.0
-0.0001049,4.0
-0.00010073,4.0
-0.00010133,4.0
-0.00010431,4.0
-0.00010073,4.0
-0.00010252,4.0
-0.00010133,4.0
-0.00010192,4.0
-0.00010312,4.0
-0.00010133,4.0
-0.00010073,4.0
-0.00010192,4.0
-0.00010312,4.0
-0.00010014,4.0
-0.00010014,4.0
-0.00010371,4.0
-0.00010014,4.0
-0.00010014,4.0
-0.00010073,4.0
-0.00010431,4.0
-0.00010312,4.0
-0.00010252,4.0
-0.00010312,4.0
-0.00010252,4.0
-0.00010431,4.0
-0.00010192,4.0
-0.00010133,4.0
-0.00010073,4.0
-0.00010133,4.0
-0.00010073,4.0
-0.00010371,4.0
-0.00010192,4.0
-0.00010014,4.0
-0.0001061,4.0
-0.0001061,4.0
-0.00010312,4.0
-0.0001049,4.0
-0.00010252,4.0
-0.00010312,4.0
-0.0001049,4.0
-0.00010312,4.0
-0.00010014,4.0
-0.0001061,4.0
-0.00010133,4.0
-0.00010192,4.0
-0.00010192,4.0
-0.00010431,4.0
-0.00010312,4.0
-0.00010192,4.0
-0.00010252,4.0
-0.00010192,4.0
-0.00010192,4.0
-0.00010312,4.0
-0.00010133,4.0
-0.00010133,4.0
-0.0001055,4.0
-0.00010133,4.0
-0.00010252,4.0
-0.00010312,4.0
-0.00010312,4.0
-0.00010371,4.0
-0.00010371,4.0
-0.00010252,4.0
-0.0001061,4.0
-0.00010073,4.0
-9.954e-05,4.0
-0.00010312,4.0
-0.00010431,4.0
-0.00010312,4.0
-0.00010133,4.0
-0.00010312,4.0
-0.00010431,4.0
-9.835e-05,4.0
-0.00010431,4.0
-0.00010252,4.0
-0.00010431,4.0
-0.00010192,4.0
