timestamp,elapsed_s,measured_v,current_mA,resistance,std_dev,stage_commanded,stage_effective,stage_changed
2026-05-29T16:32:45.073,0.000003,0.97492046,4.00000000,,,0,0,false
2026-05-29T16:32:45.093,5.311535,0.97502003,4.00000000,,,0,0,false
2026-05-29T16:32:45.113,5.331496,0.97518037,4.00000000,,,0,0,false
2026-05-29T16:32:45.133,5.351442,0.97531047,4.00000000,,,0,0,false
2026-05-29T16:32:45.153,5.371466,0.97580444,4.00000000,,,0,0,false
2026-05-29T16:32:45.173,5.391420,0.97617244,4.00000000,,,0,0,false
2026-05-29T16:32:45.193,5.411438,0.97661745,4.00000000,,,0,0,false
2026-05-29T16:32:45.213,5.431440,0.97689580,4.00000000,,,0,0,false
2026-05-29T16:32:45.233,5.451416,0.97897577,4.00000000,,,0,0,false
2026-05-29T16:32:45.253,5.471423,0.98105335,4.00000000,,,0,0,false
2026-05-29T16:32:45.273,5.491414,0.98501157,4.00000000,,,0,0,false
2026-05-29T16:32:45.293,5.511457,0.98836875,4.00000000,,,0,0,false
2026-05-29T16:32:45.313,5.531498,0.99125314,4.00000000,,,0,0,false
2026-05-29T16:32:45.333,5.551435,0.99193096,4.00000000,,,0,0,false
2026-05-29T16:32:45.353,5.571430,0.99189365,4.00000000,,,0,0,false
2026-05-29T16:32:45.373,5.591415,0.98982622,4.00000000,,,0,0,false
2026-05-29T16:32:45.393,5.611446,0.98889232,4.00000000,,,0,0,false
2026-05-29T16:32:45.413,5.631456,0.99013460,4.00000000,,,0,0,false
2026-05-29T16:32:45.433,5.651417,0.98866106,4.00000000,,,0,0,false
2026-05-29T16:32:45.453,5.671457,0.98716592,4.00000000,,,0,0,false
2026-05-29T16:32:45.473,5.691430,0.98718200,4.00000000,,,0,0,false
2026-05-29T16:32:45.493,5.711503,0.98610544,4.00000000,,,0,0,false
2026-05-29T16:32:45.513,5.731486,0.98300659,4.00000000,,,0,0,false
2026-05-29T16:32:45.534,5.751497,0.98246860,4.00000000,,,0,0,false
2026-05-29T16:32:45.553,5.771781,0.98383153,4.00000000,,,0,0,false
2026-05-29T16:32:45.573,5.791624,0.98433031,4.00000000,,,0,0,false
2026-05-29T16:32:45.593,5.811494,0.98419916,4.00000000,,,0,0,false
2026-05-29T16:32:45.613,5.831448,0.98400985,4.00000000,,,0,0,false
2026-05-29T16:32:45.633,5.851375,0.98418115,4.00000000,,,0,0,false
2026-05-29T16:32:45.653,5.871377,0.98344932,4.00000000,,,0,0,false
2026-05-29T16:32:45.673,5.891363,0.98213552,4.00000000,,,0,0,false
2026-05-29T16:32:45.693,5.911450,0.98205387,4.00000000,,,0,0,false
2026-05-29T16:32:45.713,5.931412,0.98187244,4.00000000,,,0,0,false
2026-05-29T16:32:45.733,5.951417,0.98243499,4.00000000,,,0,0,false
2026-05-29T16:32:45.753,5.971446,0.98418499,4.00000000,,,0,0,false
2026-05-29T16:32:45.773,5.991427,0.98753036,4.00000000,,,0,0,false
2026-05-29T16:32:45.793,6.011428,0.99072469,4.00000000,,,0,0,false
2026-05-29T16:32:45.813,6.031424,0.99668563,4.00000000,,,0,0,false
2026-05-29T16:32:45.833,6.051422,1.00120175,4.00000000,,,0,0,false
2026-05-29T16:32:45.853,6.071481,1.00318646,4.00000000,,,0,0,false
2026-05-29T16:32:45.873,6.091443,1.00201106,4.00000000,,,0,0,false
2026-05-29T16:32:45.894,6.111444,1.00075841,4.00000000,,,0,0,false
2026-05-29T16:32:45.913,6.131895,0.99662864,4.00000000,,,0,0,false
2026-05-29T16:32:45.933,6.151462,0.99366367,4.00000000,,,0,0,false
2026-05-29T16:32:45.953,6.171371,0.99220216,4.00000000,,,0,0,false
2026-05-29T16:32:45.973,6.191398,0.99323785,4.00000000,,,0,0,false
2026-05-29T16:32:45.993,6.211402,0.99319995,4.00000000,,,0,0,false
2026-05-29T16:32:46.013,6.231445,0.99296106,4.00000000,,,0,0,false
2026-05-29T16:32:46.033,6.251423,0.99115217,4.00000000,,,0,0,false
2026-05-29T16:32:46.053,6.271434,0.98772287,4.00000000,,,0,0,false
2026-05-29T16:32:46.073,6.291485,0.98364257,4.00000000,,,0,0,false
2026-05-29T16:32:46.093,6.311468,0.98065219,4.00000000,,,0,0,false
2026-05-29T16:32:46.113,6.331454,0.97857402,4.00000000,,,0,0,false
2026-05-29T16:32:46.133,6.351387,0.97802257,4.00000000,,,0,0,false
2026-05-29T16:32:46.153,6.371385,0.97848296,4.00000000,,,0,0,false
2026-05-29T16:32:46.173,6.391378,0.97868800,4.00000000,,,0,0,false
2026-05-29T16:32:46.193,6.411417,0.97974874,4.00000000,,,0,0,false
2026-05-29T16:32:46.213,6.431395,0.98121967,4.00000000,,,0,0,false
2026-05-29T16:32:46.233,6.451382,0.98284711,4.00000000,,,0,0,false
2026-05-29T16:32:46.253,6.471397,0.98703386,4.00000000,,,0,0,false
2026-05-29T16:32:46.273,6.491346,0.99036087,4.00000000,,,0,0,false
2026-05-29T16:32:46.293,6.511416,0.99281908,4.00000000,122.02469836,0.00708991,0,0,false
