timestamp,elapsed_s,measured_v,current_mA,resistance,std_dev,stage_commanded,stage_effective,stage_changed
2026-05-29T16:33:34.696,0.000003,0.97687435,4.00000000,,,0,0,false
2026-05-29T16:33:34.715,5.311631,0.97712259,4.00000000,,,0,0,false
2026-05-29T16:33:34.735,5.331523,0.97728084,4.00000000,,,0,0,false
2026-05-29T16:33:34.755,5.351548,0.97737129,4.00000000,,,0,0,false
2026-05-29T16:33:34.775,5.371534,0.97743068,4.00000000,,,0,0,false
2026-05-29T16:33:34.796,5.391536,0.97766004,4.00000000,,,0,0,false
2026-05-29T16:33:34.815,5.411958,0.97779512,4.00000000,,,0,0,false
2026-05-29T16:33:34.836,5.431556,0.97789444,4.00000000,,,0,0,false
2026-05-29T16:33:34.855,5.451650,0.97798610,4.00000000,,,0,0,false
2026-05-29T16:33:34.875,5.471539,0.97808433,4.00000000,,,0,0,false
2026-05-29T16:33:34.896,5.491534,0.97818113,4.00000000,,,0,0,false
2026-05-29T16:33:34.916,5.511887,0.97835815,4.00000000,,,0,0,false
2026-05-29T16:33:34.935,5.531580,0.97848581,4.00000000,,,0,0,false
2026-05-29T16:33:34.955,5.551530,0.97858036,4.00000000,,,0,0,false
2026-05-29T16:33:34.975,5.571546,0.97869051,4.00000000,,,0,0,false
2026-05-29T16:33:34.995,5.591530,0.97868764,4.00000000,,,0,0,false
2026-05-29T16:33:35.016,5.611546,0.97860980,4.00000000,,,0,0,false
2026-05-29T16:33:35.035,5.631596,0.97862615,4.00000000,,,0,0,false
2026-05-29T16:33:35.055,5.651519,0.97866918,4.00000000,,,0,0,false
2026-05-29T16:33:35.076,5.671559,0.97868276,4.00000000,,,0,0,false
2026-05-29T16:33:35.096,5.691566,0.97878135,4.00000000,,,0,0,false
2026-05-29T16:33:35.116,5.711560,0.97890365,4.00000000,,,0,0,false
2026-05-29T16:33:35.135,5.731590,0.97897636,4.00000000,,,0,0,false
2026-05-29T16:33:35.155,5.751504,0.97906637,4.00000000,,,0,0,false
2026-05-29T16:33:35.175,5.771522,0.97917116,4.00000000,,,0,0,false
2026-05-29T16:33:35.195,5.791733,0.97921287,4.00000000,,,0,0,false
2026-05-29T16:33:35.215,5.811479,0.97924446,4.00000000,,,0,0,false
2026-05-29T16:33:35.235,5.831519,0.97931957,4.00000000,,,0,0,false
2026-05-29T16:33:35.255,5.851551,0.97931396,4.00000000,,,0,0,false
2026-05-29T16:33:35.275,5.871537,0.97928547,4.00000000,,,0,0,false
2026-05-29T16:33:35.295,5.891499,0.97933828,4.00000000,,,0,0,false
2026-05-29T16:33:35.315,5.911506,0.97935926,4.00000000,,,0,0,false
2026-05-29T16:33:35.335,5.931547,0.97930345,4.00000000,,,0,0,false
2026-05-29T16:33:35.355,5.951498,0.97934350,4.00000000,,,0,0,false
2026-05-29T16:33:35.375,5.971476,0.97938857,4.00000000,,,0,0,false
2026-05-29T16:33:35.395,5.991463,0.97937642,4.00000000,,,0,0,false
2026-05-29T16:33:35.415,6.011526,0.97936761,4.00000000,,,0,0,false
2026-05-29T16:33:35.435,6.031499,0.97938241,4.00000000,,,0,0,false
2026-05-29T16:33:35.455,6.051516,0.97942331,4.00000000,,,0,0,false
2026-05-29T16:33:35.475,6.071499,0.98186782,4.00000000,,,0,0,false
2026-05-29T16:33:35.495,6.091543,0.98423852,4.00000000,,,0,0,false
2026-05-29T16:33:35.515,6.111528,0.98557832,4.00000000,,,0,0,false
2026-05-29T16:33:35.535,6.131459,0.98561372,4.00000000,,,0,0,false
2026-05-29T16:33:35.555,6.151444,0.98550178,4.00000000,,,0,0,false
2026-05-29T16:33:35.575,6.171523,0.98298717,4.00000000,,,0,0,false
2026-05-29T16:33:35.595,6.191482,0.98061872,4.00000000,,,0,0,false
2026-05-29T16:33:35.615,6.211474,0.97929000,4.00000000,,,0,0,false
2026-05-29T16:33:35.635,6.231483,0.97929191,4.00000000,,,0,0,false
2026-05-29T16:33:35.655,6.251504,0.97941267,4.00000000,,,0,0,false
2026-05-29T16:33:35.675,6.271560,0.97951137,4.00000000,,,0,0,false
2026-05-29T16:33:35.695,6.291530,0.97956585,4.00000000,,,0,0,false
2026-05-29T16:33:35.715,6.311504,0.97965597,4.00000000,,,0,0,false
2026-05-29T16:33:35.735,6.331489,0.97969495,4.00000000,,,0,0,false
2026-05-29T16:33:35.755,6.351501,0.97962987,4.00000000,,,0,0,false
2026-05-29T16:33:35.775,6.371470,0.97961105,4.00000000,,,0,0,false
2026-05-29T16:33:35.795,6.391482,0.97974742,4.00000000,,,0,0,false
2026-05-29T16:33:35.815,6.411471,0.98004629,4.00000000,,,0,0,false
2026-05-29T16:33:35.835,6.431468,0.98092771,4.00000000,,,0,0,false
2026-05-29T16:33:35.855,6.451489,0.98346925,4.00000000,,,0,0,false
2026-05-29T16:33:35.875,6.471517,0.98680902,4.00000000,,,0,0,false
2026-05-29T16:33:35.895,6.491472,0.98938848,4.00000000,,,0,0,false
2026-05-29T16:33:35.915,6.511474,0.99113679,4.00000000,121.28757580,0.00281565,0,0,false
