timestamp,elapsed_s,measured_v,current_mA,resistance,std_dev,stage_commanded,stage_effective,stage_changed
2026-05-29T16:29:11.635,0.000003,0.97623119,4.00000000,,,0,0,false
2026-05-29T16:29:11.655,5.311808,0.97643594,4.00000000,,,0,0,false
2026-05-29T16:29:11.675,5.331466,0.97643327,4.00000000,,,0,0,false
2026-05-29T16:29:11.695,5.351377,0.97641644,4.00000000,,,0,0,false
2026-05-29T16:29:11.715,5.371401,0.97646976,4.00000000,,,0,0,false
2026-05-29T16:29:11.735,5.391423,0.97660816,4.00000000,,,0,0,false
2026-05-29T16:29:11.755,5.411421,0.97669185,4.00000000,,,0,0,false
2026-05-29T16:29:11.775,5.431415,0.97682178,4.00000000,,,0,0,false
2026-05-29T16:29:11.795,5.451644,0.97700822,4.00000000,,,0,0,false
2026-05-29T16:29:11.815,5.471346,0.97712695,4.00000000,,,0,0,false
2026-05-29T16:29:11.835,5.491283,0.97721912,4.00000000,,,0,0,false
2026-05-29T16:29:11.855,5.511387,0.97735690,4.00000000,,,0,0,false
2026-05-29T16:29:11.875,5.531322,0.97740411,4.00000000,,,0,0,false
2026-05-29T16:29:11.895,5.551365,0.97742902,4.00000000,,,0,0,false
2026-05-29T16:29:11.915,5.571346,0.97754978,4.00000000,,,0,0,false
2026-05-29T16:29:11.935,5.591277,0.97769199,4.00000000,,,0,0,false
2026-05-29T16:29:11.955,5.611392,0.97771072,4.00000000,,,0,0,false
2026-05-29T16:29:11.975,5.631322,0.97772920,4.00000000,,,0,0,false
2026-05-29T16:29:11.995,5.651313,0.97778797,4.00000000,,,0,0,false
2026-05-29T16:29:12.015,5.671353,0.97787046,4.00000000,,,0,0,false
2026-05-29T16:29:12.035,5.691369,0.97792720,4.00000000,,,0,0,false
2026-05-29T16:29:12.055,5.711356,0.97802387,4.00000000,,,0,0,false
2026-05-29T16:29:12.075,5.731291,0.97817741,4.00000000,,,0,0,false
2026-05-29T16:29:12.095,5.751317,0.97827636,4.00000000,,,0,0,false
2026-05-29T16:29:12.115,5.771348,0.97828329,4.00000000,,,0,0,false
2026-05-29T16:29:12.135,5.791498,0.97829700,4.00000000,,,0,0,false
2026-05-29T16:29:12.155,5.811346,0.97836496,4.00000000,,,0,0,false
2026-05-29T16:29:12.175,5.831388,0.97840978,4.00000000,,,0,0,false
2026-05-29T16:29:12.195,5.851355,0.97849191,4.00000000,,,0,0,false
2026-05-29T16:29:12.215,5.871306,0.97856891,4.00000000,,,0,0,false
2026-05-29T16:29:12.235,5.891339,0.97864352,4.00000000,,,0,0,false
2026-05-29T16:29:12.255,5.911322,0.97864257,4.00000000,,,0,0,false
2026-05-29T16:29:12.275,5.931291,0.97870170,4.00000000,,,0,0,false
2026-05-29T16:29:12.295,5.951297,0.97874831,4.00000000,,,0,0,false
2026-05-29T16:29:12.315,5.971326,0.97880197,4.00000000,,,0,0,false
2026-05-29T16:29:12.335,5.991314,0.97886527,4.00000000,,,0,0,false
2026-05-29T16:29:12.355,6.011285,0.97895551,4.00000000,,,0,0,false
2026-05-29T16:29:12.375,6.031287,0.97902513,4.00000000,,,0,0,false
2026-05-29T16:29:12.395,6.051326,0.97909129,4.00000000,,,0,0,false
2026-05-29T16:29:12.415,6.071307,0.97915839,4.00000000,,,0,0,false
2026-05-29T16:29:12.435,6.091360,0.97917663,4.00000000,,,0,0,false
2026-05-29T16:29:12.455,6.111295,0.97919441,4.00000000,,,0,0,false
2026-05-29T16:29:12.475,6.131310,0.97920705,4.00000000,,,0,0,false
2026-05-29T16:29:12.495,6.151841,0.97920656,4.00000000,,,0,0,false
2026-05-29T16:29:12.515,6.171364,0.97916852,4.00000000,,,0,0,false
2026-05-29T16:29:12.535,6.191311,0.97919094,4.00000000,,,0,0,false
2026-05-29T16:29:12.555,6.211280,0.97926114,4.00000000,,,0,0,false
2026-05-29T16:29:12.575,6.231282,0.97934112,4.00000000,,,0,0,false
2026-05-29T16:29:12.595,6.251304,0.97942790,4.00000000,,,0,0,false
2026-05-29T16:29:12.615,6.271321,0.97957014,4.00000000,,,0,0,false
2026-05-29T16:29:12.635,6.291390,0.97967897,4.00000000,,,0,0,false
2026-05-29T16:29:12.655,6.311351,0.97972057,4.00000000,,,0,0,false
2026-05-29T16:29:12.675,6.331335,0.97978124,4.00000000,,,0,0,false
2026-05-29T16:29:12.695,6.351255,0.97982381,4.00000000,,,0,0,false
2026-05-29T16:29:12.715,6.371642,0.97980008,4.00000000,,,0,0,false
2026-05-29T16:29:12.735,6.391361,0.97977542,4.00000000,,,0,0,false
2026-05-29T16:29:12.755,6.411378,0.97974418,4.00000000,,,0,0,false
2026-05-29T16:29:12.775,6.431279,0.97962962,4.00000000,,,0,0,false
2026-05-29T16:29:12.795,6.451307,0.97955953,4.00000000,,,0,0,false
2026-05-29T16:29:12.815,6.471318,0.97954200,4.00000000,,,0,0,false
2026-05-29T16:29:12.835,6.491281,0.97949754,4.00000000,,,0,0,false
2026-05-29T16:29:12.855,6.511220,0.97950054,4.00000000,121.09199362,0.00106076,0,0,false
