timestamp,elapsed_s,measured_v,current_mA,resistance,std_dev,stage_commanded,stage_effective,stage_changed
2026-05-29T12:27:41.743,0.000004,0.01990557,4.00000000,,,0,0,false
2026-05-29T12:27:41.763,5.311886,0.01990587,4.00000000,,,0,0,false
2026-05-29T12:27:41.783,5.331643,0.01990577,4.00000000,,,0,0,false
2026-05-29T12:27:41.803,5.351611,0.01990601,4.00000000,,,0,0,false
2026-05-29T12:27:41.823,5.371610,0.01990628,4.00000000,,,0,0,false
2026-05-29T12:27:41.843,5.391606,0.01990676,4.00000000,,,0,0,false
2026-05-29T12:27:41.863,5.411730,0.01990760,4.00000000,,,0,0,false
2026-05-29T12:27:41.883,5.432428,0.01990831,4.00000000,,,0,0,false
2026-05-29T12:27:41.903,5.451873,0.01990879,4.00000000,,,0,0,false
2026-05-29T12:27:41.923,5.471586,0.01990855,4.00000000,,,0,0,false
2026-05-29T12:27:41.943,5.491627,0.01990819,4.00000000,,,0,0,false
2026-05-29T12:27:41.963,5.511586,0.01990700,4.00000000,,,0,0,false
2026-05-29T12:27:41.983,5.531607,0.01990628,4.00000000,,,0,0,false
2026-05-29T12:27:42.003,5.551604,0.01990581,4.00000000,,,0,0,false
2026-05-29T12:27:42.023,5.571584,0.01990581,4.00000000,,,0,0,false
2026-05-29T12:27:42.043,5.591618,0.01990557,4.00000000,,,0,0,false
2026-05-29T12:27:42.063,5.611578,0.01990569,4.00000000,,,0,0,false
2026-05-29T12:27:42.084,5.631723,0.01990616,4.00000000,,,0,0,false
2026-05-29T12:27:42.103,5.652433,0.01990592,4.00000000,,,0,0,false
2026-05-29T12:27:42.123,5.671751,0.01990592,4.00000000,,,0,0,false
2026-05-29T12:27:42.143,5.691741,0.01990569,4.00000000,,,0,0,false
2026-05-29T12:27:42.163,5.711769,0.01990604,4.00000000,,,0,0,false
2026-05-29T12:27:42.183,5.731838,0.01990545,4.00000000,,,0,0,false
2026-05-29T12:27:42.203,5.751560,0.01990485,4.00000000,,,0,0,false
