timestamp,elapsed_s,measured_v,current_mA,resistance,std_dev,stage_commanded,stage_effective,stage_changed
2026-05-26T20:14:21.754,0.000004,0.01758516,4.00000000,,,0,0,false
2026-05-26T20:14:21.774,5.312522,0.01758456,4.00000000,,,0,0,false
2026-05-26T20:14:21.794,5.332544,0.01758496,4.00000000,,,0,0,false
2026-05-26T20:14:21.814,5.352654,0.01758501,4.00000000,,,0,0,false
2026-05-26T20:14:21.834,5.372466,0.01758516,4.00000000,,,0,0,false
2026-05-26T20:14:21.854,5.392473,0.01758504,4.00000000,,,0,0,false
2026-05-26T20:14:21.874,5.412506,0.01758528,4.00000000,,,0,0,false
2026-05-26T20:14:21.894,5.432451,0.01758528,4.00000000,,,0,0,false
2026-05-26T20:14:21.914,5.452514,0.01758516,4.00000000,,,0,0,false
2026-05-26T20:14:21.934,5.472538,0.01758528,4.00000000,,,0,0,false
2026-05-26T20:14:21.954,5.492529,0.01758516,4.00000000,,,0,0,false
2026-05-26T20:14:21.974,5.513146,0.01758480,4.00000000,,,0,0,false
2026-05-26T20:14:21.994,5.532522,0.01758528,4.00000000,,,0,0,false
2026-05-26T20:14:22.014,5.552490,0.01758516,4.00000000,,,0,0,false
2026-05-26T20:14:22.034,5.572545,0.01758528,4.00000000,,,0,0,false
2026-05-26T20:14:22.054,5.592533,0.01758528,4.00000000,,,0,0,false
2026-05-26T20:14:22.074,5.612437,0.01758576,4.00000000,,,0,0,false
2026-05-26T20:14:22.094,5.632441,0.01758528,4.00000000,,,0,0,false
2026-05-26T20:14:22.114,5.652437,0.01758552,4.00000000,,,0,0,false
2026-05-26T20:14:22.134,5.672585,0.01758516,4.00000000,,,0,0,false
2026-05-26T20:14:22.154,5.692506,0.01758576,4.00000000,,,0,0,false
2026-05-26T20:14:22.174,5.712450,0.01758600,4.00000000,,,0,0,false
2026-05-26T20:14:22.194,5.732462,0.01758576,4.00000000,,,0,0,false
2026-05-26T20:14:22.214,5.752431,0.01758576,4.00000000,,,0,0,false
2026-05-26T20:14:22.234,5.772475,0.01758540,4.00000000,,,0,0,false
2026-05-26T20:14:22.254,5.792662,0.01758552,4.00000000,,,0,0,false
2026-05-26T20:14:22.274,5.812526,0.01758516,4.00000000,,,0,0,false
2026-05-26T20:14:22.294,5.832490,0.01758540,4.00000000,,,0,0,false
2026-05-26T20:14:22.314,5.852488,0.01758552,4.00000000,,,0,0,false
2026-05-26T20:14:22.334,5.872504,0.01758623,4.00000000,,,0,0,false
2026-05-26T20:14:22.354,5.892442,0.01758576,4.00000000,,,0,0,false
2026-05-26T20:14:22.374,5.912481,0.01758564,4.00000000,,,0,0,false
2026-05-26T20:14:22.394,5.932516,0.01758588,4.00000000,,,0,0,false
2026-05-26T20:14:22.414,5.952448,0.01758611,4.00000000,,,0,0,false
2026-05-26T20:14:22.434,5.972502,0.01758599,4.00000000,,,0,0,false
