timestamp,elapsed_s,measured_v,current_mA,resistance,std_dev,stage_commanded,stage_effective,stage_changed
2026-05-29T16:30:31.903,0.000003,1.28921341,4.00000000,,,0,0,false
2026-05-29T16:30:31.923,5.310818,1.13555323,4.00000000,,,0,0,false
2026-05-29T16:30:31.943,5.330713,1.08456126,4.00000000,,,0,0,false
2026-05-29T16:30:31.963,5.350787,1.05892029,4.00000000,,,0,0,false
2026-05-29T16:30:31.983,5.370766,1.04347563,4.00000000,,,0,0,false
2026-05-29T16:30:32.003,5.390691,0.98203470,4.00000000,,,0,0,false
2026-05-29T16:30:32.023,5.410720,0.98213890,4.00000000,,,0,0,false
2026-05-29T16:30:32.043,5.430752,0.98211732,4.00000000,,,0,0,false
2026-05-29T16:30:32.063,5.450733,0.98228731,4.00000000,,,0,0,false
2026-05-29T16:30:32.083,5.470674,0.98255933,4.00000000,,,0,0,false
2026-05-29T16:30:32.103,5.490678,0.98275066,4.00000000,,,0,0,false
2026-05-29T16:30:32.123,5.510700,0.98382972,4.00000000,,,0,0,false
2026-05-29T16:30:32.143,5.530693,0.98496555,4.00000000,,,0,0,false
2026-05-29T16:30:32.163,5.550720,0.98711908,4.00000000,,,0,0,false
2026-05-29T16:30:32.183,5.570690,0.98933424,4.00000000,,,0,0,false
2026-05-29T16:30:32.203,5.590684,0.99170971,4.00000000,,,0,0,false
2026-05-29T16:30:32.223,5.610652,0.99341274,4.00000000,,,0,0,false
2026-05-29T16:30:32.243,5.630683,0.99816501,4.00000000,,,0,0,false
2026-05-29T16:30:32.263,5.650659,0.93169139,4.00000000,,,0,0,false
2026-05-29T16:30:32.283,5.670652,0.92862353,4.00000000,,,0,0,false
2026-05-29T16:30:32.303,5.690681,0.93039892,4.00000000,,,0,0,false
2026-05-29T16:30:32.323,5.710741,0.93123839,4.00000000,,,0,0,false
2026-05-29T16:30:32.343,5.730709,0.92829297,4.00000000,,,0,0,false
2026-05-29T16:30:32.363,5.750627,0.99528967,4.00000000,,,0,0,false
2026-05-29T16:30:32.383,5.770639,0.97611044,4.00000000,,,0,0,false
2026-05-29T16:30:32.403,5.790912,0.97496710,4.00000000,,,0,0,false
2026-05-29T16:30:32.423,5.810662,0.97464239,4.00000000,,,0,0,false
2026-05-29T16:30:32.443,5.830680,0.97486555,4.00000000,,,0,0,false
2026-05-29T16:30:32.463,5.850669,0.97480178,4.00000000,,,0,0,false
2026-05-29T16:30:32.483,5.870682,0.99691654,4.00000000,,,0,0,false
2026-05-29T16:30:32.503,5.890620,0.99568618,4.00000000,,,0,0,false
2026-05-29T16:30:32.523,5.910642,0.99375248,4.00000000,,,0,0,false
2026-05-29T16:30:32.543,5.930657,0.99183284,4.00000000,,,0,0,false
2026-05-29T16:30:32.563,5.950649,0.99100446,4.00000000,,,0,0,false
2026-05-29T16:30:32.583,5.970657,0.99045074,4.00000000,,,0,0,false
2026-05-29T16:30:32.603,5.990644,0.99013995,4.00000000,,,0,0,false
2026-05-29T16:30:32.623,6.010665,0.99159765,4.00000000,,,0,0,false
2026-05-29T16:30:32.643,6.030654,0.99520707,4.00000000,,,0,0,false
2026-05-29T16:30:32.663,6.050662,0.99776613,4.00000000,,,0,0,false
2026-05-29T16:30:32.683,6.070656,0.99910425,4.00000000,,,0,0,false
2026-05-29T16:30:32.703,6.090623,0.99934791,4.00000000,,,0,0,false
2026-05-29T16:30:32.723,6.110652,0.99828969,4.00000000,,,0,0,false
2026-05-29T16:30:32.743,6.130618,1.00817596,4.00000000,,,0,0,false
2026-05-29T16:30:32.763,6.150651,1.00519274,4.00000000,,,0,0,false
2026-05-29T16:30:32.783,6.170634,1.00328850,4.00000000,,,0,0,false
2026-05-29T16:30:32.803,6.190645,1.00190007,4.00000000,,,0,0,false
2026-05-29T16:30:32.823,6.210690,1.00058686,4.00000000,,,0,0,false
2026-05-29T16:30:32.843,6.230666,0.98646186,4.00000000,,,0,0,false
2026-05-29T16:30:32.863,6.250614,0.98554359,4.00000000,,,0,0,false
2026-05-29T16:30:32.883,6.270621,0.98510967,4.00000000,,,0,0,false
2026-05-29T16:30:32.903,6.290662,0.98527656,4.00000000,,,0,0,false
2026-05-29T16:30:32.923,6.310655,0.98545835,4.00000000,,,0,0,false
2026-05-29T16:30:32.943,6.330638,0.98534761,4.00000000,,,0,0,false
2026-05-29T16:30:32.963,6.350642,0.98542115,4.00000000,,,0,0,false
2026-05-29T16:30:32.983,6.370677,0.98558446,4.00000000,,,0,0,false
2026-05-29T16:30:33.003,6.390628,0.98747560,4.00000000,,,0,0,false
2026-05-29T16:30:33.023,6.410651,0.98908862,4.00000000,,,0,0,false
2026-05-29T16:30:33.043,6.430651,0.99054180,4.00000000,,,0,0,false
2026-05-29T16:30:33.063,6.450613,0.99242937,4.00000000,,,0,0,false
2026-05-29T16:30:33.083,6.470586,0.99604606,4.00000000,,,0,0,false
2026-05-29T16:30:33.103,6.490631,0.99777126,4.00000000,,,0,0,false
2026-05-29T16:30:33.123,6.510770,0.99989927,4.00000000,123.24889306,0.04862018,0,0,false
